id,pais,ciudad,region_geografica,servicio,metrica,spearman_rho,p_valor,significativo
132,Colombia,Girardota,Andina (Valle de Aburrá),parque,closeness_c,-0.5423,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),parque,degree_c,-0.2258,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),policia,betweenness_c,-0.1505,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),policia,closeness_c,-0.8095,0.0,True
132,Colombia,Girardota,Andina (Valle de Aburrá),policia,degree_c,-0.1855,0.0,True
133,Colombia,Puerto Asís,Amazonía,bomberos,betweenness_c,-0.1511,0.0,True
133,Colombia,Puerto Asís,Amazonía,bomberos,closeness_c,-0.2338,0.0,True
133,Colombia,Puerto Asís,Amazonía,bomberos,degree_c,-0.1789,0.0,True
133,Colombia,Puerto Asís,Amazonía,clinica,betweenness_c,-0.1586,0.0,True
133,Colombia,Puerto Asís,Amazonía,clinica,closeness_c,-0.196,0.0,True
133,Colombia,Puerto Asís,Amazonía,clinica,degree_c,-0.1993,0.0,True
133,Colombia,Puerto Asís,Amazonía,escuela,betweenness_c,-0.1858,0.0,True
133,Colombia,Puerto Asís,Amazonía,escuela,closeness_c,-0.2525,0.0,True
133,Colombia,Puerto Asís,Amazonía,escuela,degree_c,-0.248,0.0,True
133,Colombia,Puerto Asís,Amazonía,farmacia,betweenness_c,-0.165,0.0,True
133,Colombia,Puerto Asís,Amazonía,farmacia,closeness_c,-0.2082,0.0,True
133,Colombia,Puerto Asís,Amazonía,farmacia,degree_c,-0.205,0.0,True
133,Colombia,Puerto Asís,Amazonía,hospital,betweenness_c,-0.1864,0.0,True
133,Colombia,Puerto Asís,Amazonía,hospital,closeness_c,-0.2818,0.0,True
133,Colombia,Puerto Asís,Amazonía,hospital,degree_c,-0.2386,0.0,True
133,Colombia,Puerto Asís,Amazonía,mercado,betweenness_c,-0.159,0.0,True
133,Colombia,Puerto Asís,Amazonía,mercado,closeness_c,-0.2518,0.0,True
133,Colombia,Puerto Asís,Amazonía,mercado,degree_c,-0.1857,0.0,True
133,Colombia,Puerto Asís,Amazonía,parque,betweenness_c,-0.183,0.0,True
133,Colombia,Puerto Asís,Amazonía,parque,closeness_c,-0.2546,0.0,True
133,Colombia,Puerto Asís,Amazonía,parque,degree_c,-0.2267,0.0,True
133,Colombia,Puerto Asís,Amazonía,policia,betweenness_c,-0.156,0.0,True
133,Colombia,Puerto Asís,Amazonía,policia,closeness_c,-0.2472,0.0,True
133,Colombia,Puerto Asís,Amazonía,policia,degree_c,-0.1823,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),bomberos,betweenness_c,-0.2792,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),bomberos,closeness_c,-0.6119,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),bomberos,degree_c,-0.2807,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),clinica,betweenness_c,-0.1572,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),clinica,closeness_c,-0.2963,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),clinica,degree_c,-0.2839,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),escuela,betweenness_c,-0.1921,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),escuela,closeness_c,-0.4902,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),escuela,degree_c,-0.3437,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),farmacia,betweenness_c,-0.1856,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),farmacia,closeness_c,-0.484,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),farmacia,degree_c,-0.2968,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),hospital,betweenness_c,-0.2703,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),hospital,closeness_c,-0.6295,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),hospital,degree_c,-0.3076,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),mercado,betweenness_c,-0.2363,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),mercado,closeness_c,-0.4708,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),mercado,degree_c,-0.2757,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),parque,betweenness_c,-0.2498,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),parque,closeness_c,-0.6446,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),parque,degree_c,-0.2486,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),policia,betweenness_c,-0.1572,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),policia,closeness_c,-0.2963,0.0,True
134,Colombia,El Banco,Caribe (río Magdalena),policia,degree_c,-0.2839,0.0,True
135,Colombia,Plato,Caribe (río Magdalena),escuela,betweenness_c,-0.1169,4.7e-05,True
135,Colombia,Plato,Caribe (río Magdalena),escuela,closeness_c,-0.1399,1e-06,True
135,Colombia,Plato,Caribe (río Magdalena),escuela,degree_c,-0.3442,0.0,True
135,Colombia,Plato,Caribe (río Magdalena),hospital,betweenness_c,-0.2016,0.0,True
135,Colombia,Plato,Caribe (río Magdalena),hospital,closeness_c,-0.4383,0.0,True
135,Colombia,Plato,Caribe (río Magdalena),hospital,degree_c,-0.1067,0.000204,True
135,Colombia,Plato,Caribe (río Magdalena),mercado,betweenness_c,-0.2285,0.0,True
135,Colombia,Plato,Caribe (río Magdalena),mercado,closeness_c,-0.5927,0.0,True
135,Colombia,Plato,Caribe (río Magdalena),mercado,degree_c,-0.1843,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),bomberos,betweenness_c,-0.1947,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),bomberos,closeness_c,-0.6067,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),bomberos,degree_c,-0.3151,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),escuela,betweenness_c,-0.1809,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),escuela,closeness_c,-0.5814,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),escuela,degree_c,-0.3434,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),mercado,betweenness_c,-0.1677,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),mercado,closeness_c,-0.5266,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),mercado,degree_c,-0.3347,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),parque,betweenness_c,-0.174,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),parque,closeness_c,-0.5547,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),parque,degree_c,-0.3533,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),policia,betweenness_c,-0.1773,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),policia,closeness_c,-0.5571,0.0,True
136,Colombia,El Cerrito,Andina (valle del Cauca),policia,degree_c,-0.3234,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),bomberos,betweenness_c,-0.2205,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),bomberos,closeness_c,-0.6548,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),bomberos,degree_c,-0.3776,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),clinica,betweenness_c,-0.2396,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),clinica,closeness_c,-0.7464,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),clinica,degree_c,-0.4127,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),escuela,betweenness_c,-0.2621,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),escuela,closeness_c,-0.7581,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),escuela,degree_c,-0.423,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),farmacia,betweenness_c,-0.2516,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),farmacia,closeness_c,-0.7799,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),farmacia,degree_c,-0.4236,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),hospital,betweenness_c,-0.1913,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),hospital,closeness_c,-0.5296,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),hospital,degree_c,-0.2976,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),mercado,betweenness_c,-0.262,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),mercado,closeness_c,-0.6027,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),mercado,degree_c,-0.3769,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),parque,betweenness_c,-0.2228,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),parque,closeness_c,-0.5747,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),parque,degree_c,-0.3909,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),policia,betweenness_c,-0.2205,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),policia,closeness_c,-0.6548,0.0,True
137,Colombia,Florida,Andina (valle del Cauca),policia,degree_c,-0.3776,0.0,True
138,Colombia,Riosucio,Andina (occidente),bomberos,betweenness_c,-0.2093,0.0,True
138,Colombia,Riosucio,Andina (occidente),bomberos,closeness_c,-0.7508,0.0,True
138,Colombia,Riosucio,Andina (occidente),bomberos,degree_c,-0.3992,0.0,True
138,Colombia,Riosucio,Andina (occidente),escuela,betweenness_c,-0.1215,0.000644,True
138,Colombia,Riosucio,Andina (occidente),escuela,closeness_c,-0.3676,0.0,True
138,Colombia,Riosucio,Andina (occidente),escuela,degree_c,-0.1371,0.000116,True
138,Colombia,Riosucio,Andina (occidente),farmacia,betweenness_c,-0.2118,0.0,True
138,Colombia,Riosucio,Andina (occidente),farmacia,closeness_c,-0.7519,0.0,True
138,Colombia,Riosucio,Andina (occidente),farmacia,degree_c,-0.4018,0.0,True
138,Colombia,Riosucio,Andina (occidente),hospital,betweenness_c,-0.164,4e-06,True
138,Colombia,Riosucio,Andina (occidente),hospital,closeness_c,-0.6943,0.0,True
138,Colombia,Riosucio,Andina (occidente),hospital,degree_c,-0.3624,0.0,True
138,Colombia,Riosucio,Andina (occidente),mercado,betweenness_c,-0.2198,0.0,True
138,Colombia,Riosucio,Andina (occidente),mercado,closeness_c,-0.7827,0.0,True
138,Colombia,Riosucio,Andina (occidente),mercado,degree_c,-0.3923,0.0,True
138,Colombia,Riosucio,Andina (occidente),parque,betweenness_c,-0.1778,1e-06,True
138,Colombia,Riosucio,Andina (occidente),parque,closeness_c,-0.6523,0.0,True
138,Colombia,Riosucio,Andina (occidente),parque,degree_c,-0.4051,0.0,True
138,Colombia,Riosucio,Andina (occidente),policia,betweenness_c,-0.1909,0.0,True
138,Colombia,Riosucio,Andina (occidente),policia,closeness_c,-0.7639,0.0,True
138,Colombia,Riosucio,Andina (occidente),policia,degree_c,-0.4038,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),escuela,betweenness_c,-0.1914,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),escuela,closeness_c,-0.4066,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),escuela,degree_c,-0.4282,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),farmacia,betweenness_c,-0.2324,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),farmacia,closeness_c,-0.676,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),farmacia,degree_c,-0.4429,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),hospital,betweenness_c,-0.2043,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),hospital,closeness_c,-0.6726,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),hospital,degree_c,-0.4589,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),mercado,betweenness_c,-0.226,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),mercado,closeness_c,-0.652,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),mercado,degree_c,-0.4398,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),parque,betweenness_c,-0.1402,9e-06,True
139,Colombia,Pradera,Andina (valle del Cauca),parque,closeness_c,-0.4692,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),parque,degree_c,-0.4553,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),policia,betweenness_c,-0.2114,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),policia,closeness_c,-0.5827,0.0,True
139,Colombia,Pradera,Andina (valle del Cauca),policia,degree_c,-0.4637,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),clinica,betweenness_c,-0.1233,0.00061,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),clinica,closeness_c,-0.5891,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),clinica,degree_c,-0.2663,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),escuela,betweenness_c,-0.1695,2e-06,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),escuela,closeness_c,-0.275,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),escuela,degree_c,-0.268,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),hospital,betweenness_c,-0.1206,0.000807,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),hospital,closeness_c,-0.5843,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),hospital,degree_c,-0.2796,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),mercado,betweenness_c,-0.2305,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),mercado,closeness_c,-0.7835,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),mercado,degree_c,-0.3552,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),parque,betweenness_c,-0.1562,1.4e-05,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),parque,closeness_c,-0.578,0.0,True
140,Colombia,Puerto Boyacá,Andina (Magdalena Medio),parque,degree_c,-0.3285,0.0,True
141,Colombia,Pamplona,Andina (nororiente),escuela,betweenness_c,-0.1144,0.000241,True
141,Colombia,Pamplona,Andina (nororiente),escuela,closeness_c,-0.4656,0.0,True
141,Colombia,Pamplona,Andina (nororiente),escuela,degree_c,-0.214,0.0,True
141,Colombia,Pamplona,Andina (nororiente),hospital,betweenness_c,-0.1404,6e-06,True
141,Colombia,Pamplona,Andina (nororiente),hospital,closeness_c,-0.466,0.0,True
141,Colombia,Pamplona,Andina (nororiente),hospital,degree_c,-0.2598,0.0,True
141,Colombia,Pamplona,Andina (nororiente),mercado,betweenness_c,-0.1343,1.6e-05,True
141,Colombia,Pamplona,Andina (nororiente),mercado,closeness_c,-0.3936,0.0,True
141,Colombia,Pamplona,Andina (nororiente),mercado,degree_c,-0.2486,0.0,True
141,Colombia,Pamplona,Andina (nororiente),parque,betweenness_c,-0.1237,7.1e-05,True
141,Colombia,Pamplona,Andina (nororiente),parque,closeness_c,-0.2742,0.0,True
141,Colombia,Pamplona,Andina (nororiente),parque,degree_c,-0.327,0.0,True
141,Colombia,Pamplona,Andina (nororiente),policia,betweenness_c,-0.1431,4e-06,True
141,Colombia,Pamplona,Andina (nororiente),policia,closeness_c,-0.5692,0.0,True
141,Colombia,Pamplona,Andina (nororiente),policia,degree_c,-0.2823,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),bomberos,betweenness_c,-0.1845,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),bomberos,closeness_c,-0.2487,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),bomberos,degree_c,-0.2628,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),escuela,betweenness_c,-0.2907,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),escuela,closeness_c,-0.3609,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),escuela,degree_c,-0.333,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),hospital,betweenness_c,-0.2182,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),hospital,closeness_c,-0.414,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),hospital,degree_c,-0.275,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),mercado,betweenness_c,-0.2093,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),mercado,closeness_c,-0.3246,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),mercado,degree_c,-0.2771,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),parque,betweenness_c,-0.2202,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),parque,closeness_c,-0.4384,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),parque,degree_c,-0.2757,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),policia,betweenness_c,-0.2008,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),policia,closeness_c,-0.3048,0.0,True
142,Colombia,Tibú,Andina (Catatumbo),policia,degree_c,-0.2602,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),bomberos,betweenness_c,-0.1163,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),bomberos,closeness_c,-0.5405,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),bomberos,degree_c,-0.2884,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),escuela,betweenness_c,-0.1729,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),escuela,closeness_c,-0.4654,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),escuela,degree_c,-0.4151,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),hospital,betweenness_c,-0.1911,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),hospital,closeness_c,-0.3793,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),hospital,degree_c,-0.2191,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),mercado,betweenness_c,-0.1755,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),mercado,closeness_c,-0.4541,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),mercado,degree_c,-0.3379,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),parque,betweenness_c,-0.1506,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),parque,closeness_c,-0.4378,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),parque,degree_c,-0.4529,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),policia,betweenness_c,-0.1699,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),policia,closeness_c,-0.3644,0.0,True
143,Colombia,Galapa,Caribe (metro Barranquilla),policia,degree_c,-0.3353,0.0,True
144,Colombia,San Marcos,Caribe (La Mojana),escuela,betweenness_c,-0.134,5.1e-05,True
144,Colombia,San Marcos,Caribe (La Mojana),escuela,closeness_c,-0.2435,0.0,True
144,Colombia,San Marcos,Caribe (La Mojana),escuela,degree_c,-0.1745,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),escuela,betweenness_c,-0.3726,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),escuela,closeness_c,-0.7145,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),escuela,degree_c,-0.3237,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),mercado,betweenness_c,-0.3615,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),mercado,closeness_c,-0.6842,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),mercado,degree_c,-0.2512,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),parque,betweenness_c,-0.2107,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),parque,closeness_c,-0.461,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),parque,degree_c,-0.2686,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),policia,betweenness_c,-0.2209,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),policia,closeness_c,-0.6188,0.0,True
145,Colombia,Agustín Codazzi,Caribe (interior),policia,degree_c,-0.2289,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,clinica,betweenness_c,-0.1665,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,clinica,closeness_c,-0.4739,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,clinica,degree_c,-0.1993,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,escuela,betweenness_c,-0.196,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,escuela,closeness_c,-0.5452,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,escuela,degree_c,-0.1953,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,farmacia,betweenness_c,-0.1656,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,farmacia,closeness_c,-0.4742,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,farmacia,degree_c,-0.2166,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,hospital,betweenness_c,-0.1834,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,hospital,closeness_c,-0.5627,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,hospital,degree_c,-0.2006,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,mercado,betweenness_c,-0.1745,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,mercado,closeness_c,-0.6291,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,mercado,degree_c,-0.1868,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,parque,betweenness_c,-0.1614,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,parque,closeness_c,-0.6801,0.0,True
146,Colombia,Tame,Orinoquía / Llanos,parque,degree_c,-0.1646,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),escuela,betweenness_c,-0.2567,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),escuela,closeness_c,-0.8213,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),escuela,degree_c,-0.5042,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),mercado,betweenness_c,-0.2497,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),mercado,closeness_c,-0.914,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),mercado,degree_c,-0.4906,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),parque,betweenness_c,-0.2769,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),parque,closeness_c,-0.9319,0.0,True
147,Colombia,Ciénaga de Oro,Caribe (interior),parque,degree_c,-0.5363,0.0,True
148,Colombia,Chinchiná,Andina (Eje Cafetero),bomberos,betweenness_c,-0.1741,0.0,True
148,Colombia,Chinchiná,Andina (Eje Cafetero),bomberos,closeness_c,-0.3735,0.0,True
148,Colombia,Chinchiná,Andina (Eje Cafetero),bomberos,degree_c,-0.3467,0.0,True
148,Colombia,Chinchiná,Andina (Eje Cafetero),clinica,betweenness_c,-0.1954,0.0,True
148,Colombia,Chinchiná,Andina (Eje Cafetero),clinica,closeness_c,-0.5943,0.0,True
