id,pais,ciudad,region_geografica,servicio,n_pois,dist_mean,dist_median,dist_std,dist_p90,dist_cv,pct_acceso
89,Colombia,Mosquera,Andina (Sabana de Bogotá),parque,131,877.579629,420.7465,1188.147309,2241.7739,1.3539,74.79
89,Colombia,Mosquera,Andina (Sabana de Bogotá),policia,6,1868.049897,1582.3925,1374.121078,3541.0803,0.7356,26.94
89,Colombia,Mosquera,Andina (Sabana de Bogotá),bomberos,1,3643.278901,3373.0025,1900.444383,6289.6458,0.5216,6.43
90,Colombia,Madrid,Andina (Sabana de Bogotá),hospital,4,2050.475564,1695.9255,1537.853847,3728.3125,0.75,25.63
90,Colombia,Madrid,Andina (Sabana de Bogotá),clinica,6,1962.521361,1711.8495,1491.965712,3768.3031,0.7602,30.79
90,Colombia,Madrid,Andina (Sabana de Bogotá),farmacia,23,3359.854165,2924.798,2896.367448,7705.4545,0.8621,35.87
90,Colombia,Madrid,Andina (Sabana de Bogotá),escuela,46,1004.176174,644.8495,1007.422553,2259.7772,1.0032,66.85
90,Colombia,Madrid,Andina (Sabana de Bogotá),mercado,64,1017.368091,595.1065,1146.796326,2412.4081,1.1272,66.49
90,Colombia,Madrid,Andina (Sabana de Bogotá),parque,115,908.974026,401.937,1303.736542,2387.1379,1.4343,75.89
90,Colombia,Madrid,Andina (Sabana de Bogotá),policia,6,1689.724034,1503.772,1287.031534,2984.1065,0.7617,32.81
90,Colombia,Madrid,Andina (Sabana de Bogotá),bomberos,1,4424.273514,4108.8575,2722.681301,8454.0177,0.6154,7.56
91,Colombia,Funza,Andina (Sabana de Bogotá),hospital,6,2085.301676,1363.575,1829.651768,5128.5428,0.8774,32.35
91,Colombia,Funza,Andina (Sabana de Bogotá),clinica,5,3204.900807,2616.142,2381.183973,6974.7922,0.743,21.83
91,Colombia,Funza,Andina (Sabana de Bogotá),farmacia,37,2240.079998,1542.664,1967.696394,4997.61,0.8784,42.03
91,Colombia,Funza,Andina (Sabana de Bogotá),escuela,59,1063.234922,682.741,1088.870009,2337.7944,1.0241,63.91
91,Colombia,Funza,Andina (Sabana de Bogotá),mercado,79,1003.406251,620.132,1084.924399,2305.4002,1.0812,65.46
91,Colombia,Funza,Andina (Sabana de Bogotá),parque,116,1044.796728,461.606,1445.843051,2766.3068,1.3839,72.27
91,Colombia,Funza,Andina (Sabana de Bogotá),policia,8,1853.036025,1590.596,1339.623647,3359.7256,0.7229,26.13
91,Colombia,Funza,Andina (Sabana de Bogotá),bomberos,1,3781.408167,3368.838,2156.476095,6883.728,0.5703,6.44
92,Colombia,Ocaña,Andina (nororiente),hospital,3,2276.943296,1576.291,1801.542113,4845.984,0.7912,19.82
92,Colombia,Ocaña,Andina (nororiente),clinica,5,2160.089426,1427.951,1880.541585,4893.0652,0.8706,30.55
92,Colombia,Ocaña,Andina (nororiente),farmacia,6,2651.691311,2030.646,2066.55909,5149.269,0.7793,21.03
92,Colombia,Ocaña,Andina (nororiente),escuela,93,734.854457,394.02,1156.916894,1562.7988,1.5743,80.84
92,Colombia,Ocaña,Andina (nororiente),mercado,37,1324.391301,844.593,1581.454457,2936.3782,1.1941,60.2
92,Colombia,Ocaña,Andina (nororiente),parque,26,1426.807522,886.096,1596.242485,3259.539,1.1188,55.15
92,Colombia,Ocaña,Andina (nororiente),policia,0,,,,,,
92,Colombia,Ocaña,Andina (nororiente),bomberos,0,,,,,,
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",hospital,17,2441.036954,2307.5295,1193.587734,4248.1787,0.489,11.03
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",clinica,24,2148.03049,2052.132,1203.462883,3751.8312,0.5603,18.41
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",farmacia,20,1791.83697,1644.3225,1116.317707,3316.5502,0.623,28.56
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",escuela,196,598.572773,459.4,479.856969,1236.5732,0.8017,82.22
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",mercado,79,1059.200457,902.674,841.317332,2062.8923,0.7943,54.99
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",parque,120,883.952285,677.113,751.464675,1904.5666,0.8501,67.25
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",policia,11,1836.883113,1584.2915,1143.361696,3555.9581,0.6224,27.55
93,Colombia,Villa del Rosario,"Andina (metro Cúcuta, frontera)",bomberos,2,3876.681071,3626.449,2142.79112,6858.3328,0.5527,9.94
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),hospital,3,2823.024357,2025.606,2085.226006,6074.2701,0.7386,16.13
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),clinica,6,2342.432149,1264.2635,2140.065705,5441.7635,0.9136,39.58
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),farmacia,4,2827.576888,1759.5885,2250.160521,6218.4012,0.7958,19.5
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),escuela,77,952.348058,499.9775,1175.048012,2587.4706,1.2338,71.14
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),mercado,13,2109.066262,1174.0095,2075.968955,5387.4876,0.9843,42.9
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),parque,12,2332.767527,1234.759,2240.277306,5735.634,0.9604,41.88
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),policia,3,2635.915688,1581.2075,2203.516929,5953.2488,0.836,27.14
94,Colombia,Santander de Quilichao,Andina (norte del Cauca),bomberos,1,2971.162344,1987.5375,2229.640266,6296.6141,0.7504,13.39
95,Colombia,Sahagún,Caribe (interior),hospital,1,2228.85097,1708.819,1743.125959,4940.374,0.7821,29.9
95,Colombia,Sahagún,Caribe (interior),clinica,0,,,,,,
95,Colombia,Sahagún,Caribe (interior),farmacia,0,,,,,,
95,Colombia,Sahagún,Caribe (interior),escuela,31,748.454302,417.212,914.085472,1810.001,1.2213,78.69
95,Colombia,Sahagún,Caribe (interior),mercado,6,1512.200444,979.279,1422.738764,4114.2268,0.9408,51.5
95,Colombia,Sahagún,Caribe (interior),parque,12,1245.252743,668.708,1349.809683,3777.832,1.084,65.92
95,Colombia,Sahagún,Caribe (interior),policia,0,,,,,,
95,Colombia,Sahagún,Caribe (interior),bomberos,1,2683.950685,2616.279,1504.699601,4352.955,0.5606,10.54
96,Colombia,Cereté,Caribe (interior),hospital,2,2780.353583,1963.959,2122.457418,6237.345,0.7634,15.2
96,Colombia,Cereté,Caribe (interior),clinica,0,,,,,,
96,Colombia,Cereté,Caribe (interior),farmacia,0,,,,,,
96,Colombia,Cereté,Caribe (interior),escuela,52,715.63313,509.2355,739.302581,1400.7323,1.0331,77.86
96,Colombia,Cereté,Caribe (interior),mercado,109,1012.509435,324.288,1546.703269,3483.4043,1.5276,74.06
96,Colombia,Cereté,Caribe (interior),parque,7,1820.333429,1356.224,1528.272381,4064.0864,0.8396,33.7
96,Colombia,Cereté,Caribe (interior),policia,0,,,,,,
96,Colombia,Cereté,Caribe (interior),bomberos,0,,,,,,
97,Colombia,Sabaneta,Andina (Valle de Aburrá),hospital,15,1697.091688,1157.4515,1599.031807,4166.4135,0.9422,41.41
97,Colombia,Sabaneta,Andina (Valle de Aburrá),clinica,8,2679.506245,2250.347,1806.090757,5221.6391,0.674,17.53
97,Colombia,Sabaneta,Andina (Valle de Aburrá),farmacia,70,1215.199791,749.1775,1499.214577,2790.9037,1.2337,63.23
97,Colombia,Sabaneta,Andina (Valle de Aburrá),escuela,280,535.83892,341.429,700.723804,1023.9567,1.3077,89.47
97,Colombia,Sabaneta,Andina (Valle de Aburrá),mercado,118,841.232999,579.499,1000.99561,1769.7092,1.1899,74.07
97,Colombia,Sabaneta,Andina (Valle de Aburrá),parque,191,819.720352,534.5345,983.609365,1635.587,1.1999,75.69
97,Colombia,Sabaneta,Andina (Valle de Aburrá),policia,20,1535.029114,1288.6885,1295.053708,2730.422,0.8437,37.74
97,Colombia,Sabaneta,Andina (Valle de Aburrá),bomberos,4,2816.48161,2442.596,1743.961253,5190.8337,0.6192,11.14
98,Colombia,Candelaria,Andina (valle del Cauca),hospital,4,2135.040228,1446.7795,1832.180295,5066.4938,0.8581,39.94
98,Colombia,Candelaria,Andina (valle del Cauca),clinica,1,4293.021225,2966.2075,3607.858496,10004.399,0.8404,22.41
98,Colombia,Candelaria,Andina (valle del Cauca),farmacia,1,6427.879398,4745.77,4229.633223,12793.034,0.658,6.89
98,Colombia,Candelaria,Andina (valle del Cauca),escuela,14,1855.974188,957.4185,1899.944017,4992.5728,1.0237,51.65
98,Colombia,Candelaria,Andina (valle del Cauca),mercado,6,4073.669436,2697.798,3684.622641,9903.9997,0.9045,30.72
98,Colombia,Candelaria,Andina (valle del Cauca),parque,9,1965.519798,1132.917,1998.226669,5442.366,1.0166,46.14
98,Colombia,Candelaria,Andina (valle del Cauca),policia,1,4303.624142,3222.673,3587.718302,9996.0187,0.8337,21.44
98,Colombia,Candelaria,Andina (valle del Cauca),bomberos,1,4403.567461,3395.895,3583.045808,10106.8277,0.8137,19.19
99,Colombia,Garzón,Andina (sur),hospital,5,1969.1223,1190.65,1974.810695,5385.63,1.0029,41.85
99,Colombia,Garzón,Andina (sur),clinica,3,1979.788269,1279.673,1884.862797,5270.4145,0.9521,38.11
99,Colombia,Garzón,Andina (sur),farmacia,5,2039.455706,1335.4955,1903.292587,5339.0973,0.9332,34.82
99,Colombia,Garzón,Andina (sur),escuela,28,1176.634843,670.5375,1272.11267,3286.2722,1.0811,62.68
99,Colombia,Garzón,Andina (sur),mercado,11,1826.586548,1122.6165,1850.973498,5016.1963,1.0134,44.61
99,Colombia,Garzón,Andina (sur),parque,12,1577.600542,737.253,1839.728635,4762.445,1.1662,60.78
99,Colombia,Garzón,Andina (sur),policia,1,2273.413512,1566.292,1904.974484,5567.7353,0.8379,26.54
99,Colombia,Garzón,Andina (sur),bomberos,2,2325.623202,1787.3085,1785.737994,5269.0168,0.7679,23.13
100,Colombia,Montelíbano,Caribe (San Jorge),hospital,0,,,,,,
100,Colombia,Montelíbano,Caribe (San Jorge),clinica,0,,,,,,
100,Colombia,Montelíbano,Caribe (San Jorge),farmacia,2,1118.21627,1029.355,796.205012,1773.029,0.712,48.23
100,Colombia,Montelíbano,Caribe (San Jorge),escuela,28,550.330203,412.687,588.804346,1096.847,1.0699,86.67
100,Colombia,Montelíbano,Caribe (San Jorge),mercado,8,899.051686,774.415,733.608416,1570.799,0.816,65.1
100,Colombia,Montelíbano,Caribe (San Jorge),parque,2,1308.179887,1333.663,783.37022,1933.118,0.5988,32.73
100,Colombia,Montelíbano,Caribe (San Jorge),policia,0,,,,,,
100,Colombia,Montelíbano,Caribe (San Jorge),bomberos,0,,,,,,
101,Colombia,Caldas,Andina (Valle de Aburrá),hospital,1,3024.899985,2054.266,2688.394525,6750.5658,0.8888,29.86
101,Colombia,Caldas,Andina (Valle de Aburrá),clinica,5,2551.928659,1603.23,2537.701618,6078.8434,0.9944,40.32
101,Colombia,Caldas,Andina (Valle de Aburrá),farmacia,13,2514.570366,1515.336,2425.825308,5882.6214,0.9647,38.61
101,Colombia,Caldas,Andina (Valle de Aburrá),escuela,44,884.821934,473.505,1251.616695,1965.3682,1.4145,73.86
101,Colombia,Caldas,Andina (Valle de Aburrá),mercado,57,1405.725789,736.535,2050.360897,3562.6056,1.4586,58.46
101,Colombia,Caldas,Andina (Valle de Aburrá),parque,42,1343.287585,927.091,1547.289722,3108.8022,1.1519,52.21
101,Colombia,Caldas,Andina (Valle de Aburrá),policia,4,1820.060394,1228.11,1931.296768,3792.4644,1.0611,36.81
101,Colombia,Caldas,Andina (Valle de Aburrá),bomberos,1,3358.771427,2345.316,2739.011851,7220.6926,0.8155,19.91
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),hospital,1,2939.60158,2481.244,1758.146664,5531.591,0.5981,11.27
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),clinica,0,,,,,,
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),farmacia,0,,,,,,
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),escuela,64,953.974854,580.3945,948.05828,2467.1585,0.9938,68.31
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),mercado,16,2110.977173,1325.5575,1857.748744,5047.216,0.88,43.34
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),parque,26,1531.430166,951.1865,1477.057935,3511.85,0.9645,51.32
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),policia,1,2940.473611,2698.8415,1640.560724,5376.7945,0.5579,9.9
102,Colombia,Acacías,Orinoquía / Llanos (piedemonte),bomberos,1,2931.085147,2587.771,1689.043336,5469.981,0.5763,10.13
103,Colombia,Turbaco,Caribe (metro Cartagena),hospital,2,3098.944638,2687.3395,1840.468214,5876.9417,0.5939,8.87
103,Colombia,Turbaco,Caribe (metro Cartagena),clinica,0,,,,,,
103,Colombia,Turbaco,Caribe (metro Cartagena),farmacia,1,3201.470618,2914.6515,1862.52524,5962.203,0.5818,14.13
103,Colombia,Turbaco,Caribe (metro Cartagena),escuela,45,1180.168583,717.4675,1207.572771,3010.4248,1.0232,62.76
103,Colombia,Turbaco,Caribe (metro Cartagena),mercado,1,2791.340914,2277.7565,1742.009171,5347.4026,0.6241,13.57
103,Colombia,Turbaco,Caribe (metro Cartagena),parque,8,2492.110829,2245.9405,1346.497855,4447.5606,0.5403,9.37
103,Colombia,Turbaco,Caribe (metro Cartagena),policia,0,,,,,,
103,Colombia,Turbaco,Caribe (metro Cartagena),bomberos,0,,,,,,
104,Colombia,Espinal,Andina (valle del Magdalena),hospital,1,2401.445677,1835.3,1658.404393,5218.3812,0.6906,12.37
104,Colombia,Espinal,Andina (valle del Magdalena),clinica,1,2428.48817,1858.149,1705.765286,5313.0594,0.7024,14.31
104,Colombia,Espinal,Andina (valle del Magdalena),farmacia,1,2260.657262,1782.6,1540.775067,4797.9186,0.6816,13.24
104,Colombia,Espinal,Andina (valle del Magdalena),escuela,31,964.675206,581.154,1021.595944,2435.4996,1.059,71.55
104,Colombia,Espinal,Andina (valle del Magdalena),mercado,8,1970.750615,1487.624,1561.553697,4611.6456,0.7924,27.59
104,Colombia,Espinal,Andina (valle del Magdalena),parque,62,1066.229817,379.632,1459.020888,3501.7632,1.3684,73.48
104,Colombia,Espinal,Andina (valle del Magdalena),policia,4,1972.845812,1510.322,1560.285088,4657.733,0.7909,27.75
104,Colombia,Espinal,Andina (valle del Magdalena),bomberos,1,2284.718744,1791.281,1530.869982,4861.6278,0.67,11.18
105,Colombia,Calarcá,Andina (Eje Cafetero),hospital,23,1084.171086,875.5085,915.890575,2113.8837,0.8448,59.65
105,Colombia,Calarcá,Andina (Eje Cafetero),clinica,53,1463.96472,1066.3635,1353.271521,2883.6319,0.9244,47.88
105,Colombia,Calarcá,Andina (Eje Cafetero),farmacia,108,865.250347,483.4945,1117.15874,1982.499,1.2911,75.35
105,Colombia,Calarcá,Andina (Eje Cafetero),escuela,123,554.25374,370.711,715.34582,1131.221,1.2906,88.14
105,Colombia,Calarcá,Andina (Eje Cafetero),mercado,155,722.948163,379.3745,1032.701809,1593.5852,1.4285,81.05
105,Colombia,Calarcá,Andina (Eje Cafetero),parque,1431,269.503921,92.356,691.012838,536.9054,2.564,94.62
105,Colombia,Calarcá,Andina (Eje Cafetero),policia,19,1321.864724,990.688,1219.633074,2631.1974,0.9227,50.65
105,Colombia,Calarcá,Andina (Eje Cafetero),bomberos,3,2431.717313,2331.2105,1348.959596,4008.4339,0.5547,12.64
106,Colombia,Copacabana,Andina (Valle de Aburrá),hospital,8,3503.903722,2032.094,3474.788297,10106.2354,0.9917,32.31
106,Colombia,Copacabana,Andina (Valle de Aburrá),clinica,3,3769.230472,2298.653,3281.890393,9967.8346,0.8707,18.0
106,Colombia,Copacabana,Andina (Valle de Aburrá),farmacia,20,2253.841537,1183.179,2359.331687,5875.5848,1.0468,45.83
106,Colombia,Copacabana,Andina (Valle de Aburrá),escuela,130,799.249479,443.321,993.067406,1878.1822,1.2425,74.91
106,Colombia,Copacabana,Andina (Valle de Aburrá),mercado,34,1845.008072,969.273,1991.933336,5000.3566,1.0796,50.68
106,Colombia,Copacabana,Andina (Valle de Aburrá),parque,71,1799.999309,863.515,2107.464529,5386.338,1.1708,53.53
106,Colombia,Copacabana,Andina (Valle de Aburrá),policia,3,3788.456963,2491.947,3236.163288,9880.7096,0.8542,16.7
106,Colombia,Copacabana,Andina (Valle de Aburrá),bomberos,2,5515.024478,5733.521,2801.360882,9988.406,0.508,7.76
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),hospital,1,1678.566428,1528.098,1135.150457,2731.9413,0.6763,30.47
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),clinica,1,1976.21174,1872.0945,1212.066374,3163.8817,0.6133,20.18
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),farmacia,0,,,,,,
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),escuela,33,503.505146,315.8455,745.228934,903.0374,1.4801,92.06
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),mercado,7,1052.656622,842.093,991.91653,1697.1783,0.9423,60.21
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),parque,13,736.280715,494.4305,910.419285,1218.125,1.2365,84.85
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),policia,1,1484.891846,1304.69,1054.368721,2381.5589,0.7101,31.12
107,Colombia,El Carmen de Bolívar,Caribe (Montes de María),bomberos,1,1543.395357,1328.8065,1131.498747,2660.6408,0.7331,32.33
108,Colombia,Arjona,Caribe (metro Cartagena),hospital,0,,,,,,
108,Colombia,Arjona,Caribe (metro Cartagena),clinica,0,,,,,,
108,Colombia,Arjona,Caribe (metro Cartagena),farmacia,0,,,,,,
108,Colombia,Arjona,Caribe (metro Cartagena),escuela,37,734.727646,414.1295,908.612375,1867.9755,1.2367,81.02
108,Colombia,Arjona,Caribe (metro Cartagena),mercado,0,,,,,,
108,Colombia,Arjona,Caribe (metro Cartagena),parque,8,1506.280354,1013.6385,1465.225231,4131.3415,0.9727,48.99
108,Colombia,Arjona,Caribe (metro Cartagena),policia,0,,,,,,
108,Colombia,Arjona,Caribe (metro Cartagena),bomberos,0,,,,,,
109,Colombia,La Dorada,Andina (Magdalena Medio),hospital,2,3114.833577,3434.0945,2113.94913,5362.6615,0.6787,26.71
109,Colombia,La Dorada,Andina (Magdalena Medio),clinica,1,3340.951997,3434.0945,1910.710316,5362.6615,0.5719,11.94
109,Colombia,La Dorada,Andina (Magdalena Medio),farmacia,1,3206.005152,3483.4135,2019.177083,5265.5615,0.6298,14.55
109,Colombia,La Dorada,Andina (Magdalena Medio),escuela,1,3481.225386,3908.447,2199.477894,5780.7465,0.6318,19.14
109,Colombia,La Dorada,Andina (Magdalena Medio),mercado,5,1534.232846,1278.5195,1311.225049,2433.2255,0.8546,35.82
109,Colombia,La Dorada,Andina (Magdalena Medio),parque,5,2391.494711,1557.8385,2049.620757,4974.024,0.857,24.79
109,Colombia,La Dorada,Andina (Magdalena Medio),policia,0,,,,,,
109,Colombia,La Dorada,Andina (Magdalena Medio),bomberos,1,3429.597744,3608.2625,1742.466108,4956.367,0.5081,10.34
110,Colombia,Granada,Orinoquía / Llanos,hospital,23,1016.483506,705.571,1045.409886,2150.3879,1.0285,66.86
110,Colombia,Granada,Orinoquía / Llanos,clinica,2,2899.890644,2909.5825,1260.475964,4308.6006,0.4347,6.72
110,Colombia,Granada,Orinoquía / Llanos,farmacia,0,,,,,,
110,Colombia,Granada,Orinoquía / Llanos,escuela,42,660.735922,472.6985,670.385361,1307.6505,1.0146,81.6
110,Colombia,Granada,Orinoquía / Llanos,mercado,1,2170.302458,1850.1005,1395.178005,3811.9955,0.6428,19.09
110,Colombia,Granada,Orinoquía / Llanos,parque,2,1713.316377,1531.8335,1112.024576,3001.9974,0.649,26.79
110,Colombia,Granada,Orinoquía / Llanos,policia,2,1556.06867,1273.244,1111.787035,2811.7836,0.7145,34.63
110,Colombia,Granada,Orinoquía / Llanos,bomberos,1,1924.722997,1743.5205,1154.920223,3162.4168,0.6,20.35
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),hospital,4,1958.383683,1379.049,1789.790706,4217.589,0.9139,31.38
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),clinica,0,,,,,,
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),farmacia,7,2466.266533,2227.099,2001.351599,5169.6385,0.8115,28.42
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),escuela,26,1107.144577,763.7105,1016.319211,2191.061,0.918,60.75
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),mercado,20,1475.433659,800.1375,1829.559941,4004.5115,1.24,61.96
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),parque,9,1991.944009,1246.6635,2037.075886,4901.8465,1.0227,38.2
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),policia,5,1941.963572,1598.46,1552.240498,3569.394,0.7993,30.03
111,Colombia,Santa Rosa de Cabal,Andina (Eje Cafetero),bomberos,2,2575.340742,2023.3435,1979.832243,5385.0285,0.7688,14.81
112,Colombia,Villamaría,Andina (Eje Cafetero),hospital,17,1468.82987,1246.227,1215.161686,2824.2442,0.8273,39.87
112,Colombia,Villamaría,Andina (Eje Cafetero),clinica,28,1434.453962,1041.93,1453.022556,2802.7406,1.0129,47.3
112,Colombia,Villamaría,Andina (Eje Cafetero),farmacia,31,1338.842407,972.196,1328.651189,2572.8736,0.9924,51.07
112,Colombia,Villamaría,Andina (Eje Cafetero),escuela,90,720.67554,471.765,920.551046,1438.8328,1.2773,82.5
112,Colombia,Villamaría,Andina (Eje Cafetero),mercado,120,857.069394,454.08,1268.390057,1889.0752,1.4799,78.55
112,Colombia,Villamaría,Andina (Eje Cafetero),parque,288,590.296409,290.001,907.771438,1438.0132,1.5378,85.62
112,Colombia,Villamaría,Andina (Eje Cafetero),policia,17,1320.663031,947.075,1308.578768,2576.4896,0.9908,52.63
112,Colombia,Villamaría,Andina (Eje Cafetero),bomberos,3,2401.45097,1991.255,1731.596211,4979.184,0.7211,18.31
113,Colombia,Corozal,Caribe (interior),hospital,1,6082.42555,5802.7015,2232.418516,8556.1368,0.367,1.84
113,Colombia,Corozal,Caribe (interior),clinica,2,2170.276394,1681.2395,1787.699603,4693.9602,0.8237,32.29
113,Colombia,Corozal,Caribe (interior),farmacia,4,2257.102308,1647.7845,1798.715933,5356.4018,0.7969,27.12
113,Colombia,Corozal,Caribe (interior),escuela,54,531.677973,330.033,612.635879,1248.5764,1.1523,86.04
113,Colombia,Corozal,Caribe (interior),mercado,64,1115.975471,543.5225,1528.069327,3226.408,1.3693,66.91
113,Colombia,Corozal,Caribe (interior),parque,28,1448.346222,746.361,1700.154569,4149.7318,1.1739,59.6
113,Colombia,Corozal,Caribe (interior),policia,2,2543.960859,2216.628,1722.039838,4430.5084,0.6769,15.99
113,Colombia,Corozal,Caribe (interior),bomberos,0,,,,,,
114,Colombia,Fundación,Caribe,hospital,1,2109.19105,1956.0985,1333.548478,3139.0448,0.6323,15.61
114,Colombia,Fundación,Caribe,clinica,3,1284.54942,956.4835,1327.751982,2219.6643,1.0336,53.98
114,Colombia,Fundación,Caribe,farmacia,9,1206.196302,845.116,1288.349389,2424.885,1.0681,61.57
114,Colombia,Fundación,Caribe,escuela,51,592.937886,281.1,1041.388531,1017.9632,1.7563,89.88
114,Colombia,Fundación,Caribe,mercado,7,1158.944157,864.6635,1249.513167,1977.4639,1.0781,60.06
114,Colombia,Fundación,Caribe,parque,11,1011.415872,709.104,1177.836814,1741.6394,1.1645,70.94
114,Colombia,Fundación,Caribe,policia,0,,,,,,
114,Colombia,Fundación,Caribe,bomberos,1,2292.495469,1763.5895,1803.274024,4148.0472,0.7866,25.67
115,Colombia,Chiquinquirá,Andina (occidente),hospital,3,2072.549945,1435.006,1853.818047,5280.864,0.8945,35.43
115,Colombia,Chiquinquirá,Andina (occidente),clinica,2,2129.748292,1482.288,1823.509213,5317.324,0.8562,33.8
115,Colombia,Chiquinquirá,Andina (occidente),farmacia,6,1743.148647,951.85,1765.615856,4800.642,1.0129,51.48
115,Colombia,Chiquinquirá,Andina (occidente),escuela,19,1090.457002,492.06,1403.960516,3300.115,1.2875,72.86
115,Colombia,Chiquinquirá,Andina (occidente),mercado,34,1433.908929,718.092,1653.568964,4395.973,1.1532,61.6
115,Colombia,Chiquinquirá,Andina (occidente),parque,25,1256.12062,600.614,1555.693422,4000.846,1.2385,66.26
115,Colombia,Chiquinquirá,Andina (occidente),policia,3,1926.560147,1162.841,1729.623551,4787.874,0.8978,41.49
115,Colombia,Chiquinquirá,Andina (occidente),bomberos,0,,,,,,
116,Colombia,Baranoa,Caribe (interior),hospital,1,1748.803843,1412.289,1403.876527,3705.219,0.8028,33.6
116,Colombia,Baranoa,Caribe (interior),clinica,1,2207.669711,2005.155,1189.624409,3676.8445,0.5389,10.5
116,Colombia,Baranoa,Caribe (interior),farmacia,11,1540.449613,1200.768,1360.522602,3439.11,0.8832,41.26
116,Colombia,Baranoa,Caribe (interior),escuela,8,1179.378415,680.9835,1246.615383,2808.0385,1.057,59.94
116,Colombia,Baranoa,Caribe (interior),mercado,9,1209.283185,825.8595,1221.993797,2788.97,1.0105,60.67
116,Colombia,Baranoa,Caribe (interior),parque,26,873.820987,489.6635,996.519623,2130.387,1.1404,69.72
116,Colombia,Baranoa,Caribe (interior),policia,1,1828.092523,1365.8295,1441.680728,3921.297,0.7886,33.77
116,Colombia,Baranoa,Caribe (interior),bomberos,0,,,,,,
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),hospital,0,,,,,,
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),clinica,1,5123.844933,5764.2355,2671.465049,7249.3978,0.5214,6.13
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),farmacia,2,2478.134683,1417.476,2074.951942,5164.2323,0.8373,37.58
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),escuela,10,1351.773873,1043.003,1423.46444,2297.3698,1.053,47.62
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),mercado,8,2025.05122,974.035,1970.928233,4811.5487,0.9733,50.77
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),parque,10,1696.833001,1002.8275,1688.460852,4139.9322,0.9951,49.92
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),policia,1,4560.178407,4819.534,2087.213582,6200.2572,0.4577,4.22
117,Colombia,Puerto Colombia,Caribe (metro Barranquilla),bomberos,0,,,,,,
118,Colombia,Tierralta,Caribe (Alto Sinú),hospital,3,1793.535137,1429.626,1386.701042,3869.0153,0.7732,32.0
118,Colombia,Tierralta,Caribe (Alto Sinú),clinica,0,,,,,,
118,Colombia,Tierralta,Caribe (Alto Sinú),farmacia,2,1720.187818,1200.541,1430.991096,3775.9318,0.8319,37.57
118,Colombia,Tierralta,Caribe (Alto Sinú),escuela,38,662.04927,400.282,734.928606,1723.6327,1.1101,81.72
118,Colombia,Tierralta,Caribe (Alto Sinú),mercado,18,1106.272115,532.7735,1312.325794,2867.1041,1.1863,68.11
118,Colombia,Tierralta,Caribe (Alto Sinú),parque,4,1603.477442,1136.477,1378.442031,3498.747,0.8597,42.97
118,Colombia,Tierralta,Caribe (Alto Sinú),policia,1,2100.362196,1783.3355,1375.623139,4122.4646,0.6549,18.11
118,Colombia,Tierralta,Caribe (Alto Sinú),bomberos,1,1852.552077,1405.737,1364.712364,3707.3072,0.7367,30.54
119,Colombia,Manaure,Caribe (Alta Guajira),hospital,3,2616.195147,2191.819,1567.039971,5071.277,0.599,12.7
